state_id,state_name,year_reported,Average Loan Investment Amount
IA        ,Iowa                                                                                                                                                  ,2015,0
IA        ,Iowa                                                                                                                                                  ,2016,0
ID        ,Idaho                                                                                                                                                 ,2011,0
ID        ,Idaho                                                                                                                                                 ,2012,0
ID        ,Idaho                                                                                                                                                 ,2013,0
ID        ,Idaho                                                                                                                                                 ,2014,63287.669999999998
ID        ,Idaho                                                                                                                                                 ,2015,14743.59
ID        ,Idaho                                                                                                                                                 ,2016,0
IL        ,Illinois                                                                                                                                              ,2011,0
IL        ,Illinois                                                                                                                                              ,2012,1132318.03
IL        ,Illinois                                                                                                                                              ,2013,1004697.15
IL        ,Illinois                                                                                                                                              ,2014,1205276.6499999999
IL        ,Illinois                                                                                                                                              ,2015,548507.53000000003
IL        ,Illinois                                                                                                                                              ,2016,2165947.29
IN        ,Indiana                                                                                                                                               ,2011,0
IN        ,Indiana                                                                                                                                               ,2012,0
IN        ,Indiana                                                                                                                                               ,2013,11162.92
IN        ,Indiana                                                                                                                                               ,2014,0
IN        ,Indiana                                                                                                                                               ,2015,18137.25
IN        ,Indiana                                                                                                                                               ,2016,0
KS        ,Kansas                                                                                                                                                ,2011,0
KS        ,Kansas                                                                                                                                                ,2012,0
KS        ,Kansas                                                                                                                                                ,2013,0
KS        ,Kansas                                                                                                                                                ,2014,0
KS        ,Kansas                                                                                                                                                ,2015,0
KS        ,Kansas                                                                                                                                                ,2016,0
KY        ,Kentucky                                                                                                                                              ,2012,0
KY        ,Kentucky                                                                                                                                              ,2013,143670.23999999999
KY        ,Kentucky                                                                                                                                              ,2014,243364.42999999999
KY        ,Kentucky                                                                                                                                              ,2015,265946.09999999998
KY        ,Kentucky                                                                                                                                              ,2016,85304.740000000005
LA        ,Louisiana                                                                                                                                             ,2011,0
LA        ,Louisiana                                                                                                                                             ,2012,0
LA        ,Louisiana                                                                                                                                             ,2013,0
LA        ,Louisiana                                                                                                                                             ,2014,0
LA        ,Louisiana                                                                                                                                             ,2015,15000
LA        ,Louisiana                                                                                                                                             ,2016,0
MA        ,Massachusetts                                                                                                                                         ,2012,0
MA        ,Massachusetts                                                                                                                                         ,2013,0
MA        ,Massachusetts                                                                                                                                         ,2014,0
MA        ,Massachusetts                                                                                                                                         ,2015,0
MA        ,Massachusetts                                                                                                                                         ,2016,0
MD        ,Maryland                                                                                                                                              ,2011,0
MD        ,Maryland                                                                                                                                              ,2012,0
MD        ,Maryland                                                                                                                                              ,2013,34250
MD        ,Maryland                                                                                                                                              ,2014,1485555.5600000001
MD        ,Maryland                                                                                                                                              ,2015,0
MD        ,Maryland                                                                                                                                              ,2016,0
ME        ,Maine                                                                                                                                                 ,2011,0
ME        ,Maine                                                                                                                                                 ,2012,0
ME        ,Maine                                                                                                                                                 ,2013,0
ME        ,Maine                                                                                                                                                 ,2014,0
ME        ,Maine                                                                                                                                                 ,2015,63591.199999999997
ME        ,Maine                                                                                                                                                 ,2016,0
MI        ,Michigan                                                                                                                                              ,2011,0
MI        ,Michigan                                                                                                                                              ,2012,0
MI        ,Michigan                                                                                                                                              ,2013,278430.83000000002
MI        ,Michigan                                                                                                                                              ,2014,165988.89999999999
MI        ,Michigan                                                                                                                                              ,2015,109351.77
MI        ,Michigan                                                                                                                                              ,2016,96803.949999999997
MN        ,Minnesota                                                                                                                                             ,2012,269898.28999999998
MN        ,Minnesota                                                                                                                                             ,2013,636407.46999999997
MN        ,Minnesota                                                                                                                                             ,2014,494150.35999999999
MN        ,Minnesota                                                                                                                                             ,2015,191828.95000000001
MN        ,Minnesota                                                                                                                                             ,2016,79046.75
MO        ,Missouri                                                                                                                                              ,2011,0
MO        ,Missouri                                                                                                                                              ,2012,0
MO        ,Missouri                                                                                                                                              ,2013,0
MO        ,Missouri                                                                                                                                              ,2014,0
MO        ,Missouri                                                                                                                                              ,2015,15000
MO        ,Missouri                                                                                                                                              ,2016,0
MP        ,Northern Mariana Islands                                                                                                                              ,2014,0
MP        ,Northern Mariana Islands                                                                                                                              ,2015,0
MP        ,Northern Mariana Islands                                                                                                                              ,2016,0
MS        ,Mississippi                                                                                                                                           ,2012,0
MS        ,Mississippi                                                                                                                                           ,2013,42915.519999999997
MS        ,Mississippi                                                                                                                                           ,2014,744.38
MS        ,Mississippi                                                                                                                                           ,2015,20454.549999999999
MS        ,Mississippi                                                                                                                                           ,2016,0
MT        ,Montana                                                                                                                                               ,2011,0
MT        ,Montana                                                                                                                                               ,2012,0
MT        ,Montana                                                                                                                                               ,2013,2841407.1800000002
MT        ,Montana                                                                                                                                               ,2014,34000
MT        ,Montana                                                                                                                                               ,2015,15080401
MT        ,Montana                                                                                                                                               ,2016,0
NC        ,North Carolina                                                                                                                                        ,2011,0
NC        ,North Carolina                                                                                                                                        ,2012,0
NC        ,North Carolina                                                                                                                                        ,2013,64731.029999999999
NC        ,North Carolina                                                                                                                                        ,2014,71339.509999999995
NC        ,North Carolina                                                                                                                                        ,2015,104104.19
NC        ,North Carolina                                                                                                                                        ,2016,121718.06
ND        ,North Dakota - Carrington                                                                                                                             ,2013,0
ND        ,North Dakota - Carrington                                                                                                                             ,2014,0
ND        ,North Dakota - Carrington                                                                                                                             ,2015,0
ND        ,North Dakota - Carrington                                                                                                                             ,2016,0
ND        ,North Dakota - Mandan                                                                                                                                 ,2012,0
ND        ,North Dakota - Mandan                                                                                                                                 ,2013,0
ND        ,North Dakota - Mandan                                                                                                                                 ,2014,0
ND        ,North Dakota - Mandan                                                                                                                                 ,2015,130249.56
ND        ,North Dakota - Mandan                                                                                                                                 ,2016,627742.46999999997
NE        ,Nebraska                                                                                                                                              ,2012,43000
NE        ,Nebraska                                                                                                                                              ,2013,125000
NE        ,Nebraska                                                                                                                                              ,2014,0
NE        ,Nebraska                                                                                                                                              ,2015,53312.5
NE        ,Nebraska                                                                                                                                              ,2016,381666.66999999998
NH        ,New Hampshire                                                                                                                                         ,2011,0
NH        ,New Hampshire                                                                                                                                         ,2012,0
NH        ,New Hampshire                                                                                                                                         ,2013,107023.78999999999
NH        ,New Hampshire                                                                                                                                         ,2014,36790.120000000003
NH        ,New Hampshire                                                                                                                                         ,2015,9727.2700000000004
NH        ,New Hampshire                                                                                                                                         ,2016,0
NJ        ,New Jersey                                                                                                                                            ,2012,0
NJ        ,New Jersey                                                                                                                                            ,2013,648115.84999999998
NJ        ,New Jersey                                                                                                                                            ,2014,650366.67000000004
NJ        ,New Jersey                                                                                                                                            ,2015,1014215.0699999999
NJ        ,New Jersey                                                                                                                                            ,2016,0
NM        ,New Mexico                                                                                                                                            ,2012,0
NM        ,New Mexico                                                                                                                                            ,2013,461500
NM        ,New Mexico                                                                                                                                            ,2014,0
NM        ,New Mexico                                                                                                                                            ,2015,0
NM        ,New Mexico                                                                                                                                            ,2016,0
NV        ,Nevada                                                                                                                                                ,2012,0
NV        ,Nevada                                                                                                                                                ,2013,0
NV        ,Nevada                                                                                                                                                ,2014,225000
NV        ,Nevada                                                                                                                                                ,2015,373800
NV        ,Nevada                                                                                                                                                ,2016,0
NY        ,New York                                                                                                                                              ,2012,0
NY        ,New York                                                                                                                                              ,2013,38891.580000000002
NY        ,New York                                                                                                                                              ,2014,5933.6400000000003
NY        ,New York                                                                                                                                              ,2015,7560.71
NY        ,New York                                                                                                                                              ,2016,2130.9000000000001
OH        ,Ohio                                                                                                                                                  ,2012,0
OH        ,Ohio                                                                                                                                                  ,2013,0
OH        ,Ohio                                                                                                                                                  ,2014,0
OH        ,Ohio                                                                                                                                                  ,2015,6866.6700000000001
OH        ,Ohio                                                                                                                                                  ,2016,0
OK        ,Oklahoma                                                                                                                                              ,2011,0
OK        ,Oklahoma                                                                                                                                              ,2012,0
OK        ,Oklahoma                                                                                                                                              ,2013,0
OK        ,Oklahoma                                                                                                                                              ,2014,0
OK        ,Oklahoma                                                                                                                                              ,2015,0
OK        ,Oklahoma                                                                                                                                              ,2016,0
OR        ,Oregon                                                                                                                                                ,2012,0
OR        ,Oregon                                                                                                                                                ,2013,113518.39
OR        ,Oregon                                                                                                                                                ,2014,171834.26999999999
OR        ,Oregon                                                                                                                                                ,2015,277500
OR        ,Oregon                                                                                                                                                ,2016,297322.28999999998
PA        ,Pennsylvania                                                                                                                                          ,2012,86067.039999999994
PA        ,Pennsylvania                                                                                                                                          ,2013,63298.540000000001
PA        ,Pennsylvania                                                                                                                                          ,2014,108260.50999999999
PA        ,Pennsylvania                                                                                                                                          ,2015,132583.47
PA        ,Pennsylvania                                                                                                                                          ,2016,14440.27
PR        ,Puerto Rico                                                                                                                                           ,2012,0
PR        ,Puerto Rico                                                                                                                                           ,2013,100000
PR        ,Puerto Rico                                                                                                                                           ,2014,0
PR        ,Puerto Rico                                                                                                                                           ,2015,0
PR        ,Puerto Rico                                                                                                                                           ,2016,0
RI        ,Rhode Island                                                                                                                                          ,2011,0
RI        ,Rhode Island                                                                                                                                          ,2012,0
RI        ,Rhode Island                                                                                                                                          ,2013,0
RI        ,Rhode Island                                                                                                                                          ,2015,0
RI        ,Rhode Island                                                                                                                                          ,2016,0
SC        ,South Carolina                                                                                                                                        ,2011,0
SC        ,South Carolina                                                                                                                                        ,2012,0
SC        ,South Carolina                                                                                                                                        ,2013,0
SC        ,South Carolina                                                                                                                                        ,2014,0
SC        ,South Carolina                                                                                                                                        ,2015,0
SC        ,South Carolina                                                                                                                                        ,2016,0
SD        ,South Dakota                                                                                                                                          ,2011,0
SD        ,South Dakota                                                                                                                                          ,2012,0
SD        ,South Dakota                                                                                                                                          ,2013,0
SD        ,South Dakota                                                                                                                                          ,2014,0
SD        ,South Dakota                                                                                                                                          ,2015,0
SD        ,South Dakota                                                                                                                                          ,2016,0
TN        ,Tennessee                                                                                                                                             ,2012,0
TN        ,Tennessee                                                                                                                                             ,2013,0
TN        ,Tennessee                                                                                                                                             ,2014,111267.88
TN        ,Tennessee                                                                                                                                             ,2015,32011.369999999999
TN        ,Tennessee                                                                                                                                             ,2016,0
TX        ,Texas                                                                                                                                                 ,2012,0
TX        ,Texas                                                                                                                                                 ,2013,0
TX        ,Texas                                                                                                                                                 ,2014,0
TX        ,Texas                                                                                                                                                 ,2015,0
TX        ,Texas                                                                                                                                                 ,2016,0
UT        ,Utah                                                                                                                                                  ,2012,0
UT        ,Utah                                                                                                                                                  ,2013,352500
UT        ,Utah                                                                                                                                                  ,2014,0
UT        ,Utah                                                                                                                                                  ,2015,0
UT        ,Utah                                                                                                                                                  ,2016,0
VA        ,Virginia                                                                                                                                              ,2012,0
VA        ,Virginia                                                                                                                                              ,2013,0
VA        ,Virginia                                                                                                                                              ,2014,0
VA        ,Virginia                                                                                                                                              ,2015,0
VA        ,Virginia                                                                                                                                              ,2016,0
VI        ,U.S. Virgin Islands                                                                                                                                   ,2012,0
VI        ,U.S. Virgin Islands                                                                                                                                   ,2013,0
VI        ,U.S. Virgin Islands                                                                                                                                   ,2014,0
VI        ,U.S. Virgin Islands                                                                                                                                   ,2015,0
VI        ,U.S. Virgin Islands                                                                                                                                   ,2016,0
VT        ,Vermont                                                                                                                                               ,2011,0
VT        ,Vermont                                                                                                                                               ,2012,0
VT        ,Vermont                                                                                                                                               ,2013,0
VT        ,Vermont                                                                                                                                               ,2014,0
VT        ,Vermont                                                                                                                                               ,2015,0
VT        ,Vermont                                                                                                                                               ,2016,0
WA        ,Washington                                                                                                                                            ,2012,0
WA        ,Washington                                                                                                                                            ,2013,808126.08999999997
WA        ,Washington                                                                                                                                            ,2014,268079.75
WA        ,Washington                                                                                                                                            ,2015,445352.19
WA        ,Washington                                                                                                                                            ,2016,58553.07
WI        ,Wisconsin                                                                                                                                             ,2011,0
WI        ,Wisconsin                                                                                                                                             ,2012,0
WI        ,Wisconsin                                                                                                                                             ,2013,0
WI        ,Wisconsin                                                                                                                                             ,2014,0
WI        ,Wisconsin                                                                                                                                             ,2015,0
WI        ,Wisconsin                                                                                                                                             ,2016,0
WV        ,West Virginia                                                                                                                                         ,2012,0
WV        ,West Virginia                                                                                                                                         ,2013,10220.59
WV        ,West Virginia                                                                                                                                         ,2014,32636.360000000001
WV        ,West Virginia                                                                                                                                         ,2015,0
WV        ,West Virginia                                                                                                                                         ,2016,428.56999999999999
WY        ,Wyoming - Laramie                                                                                                                                     ,2013,0
WY        ,Wyoming - Laramie                                                                                                                                     ,2014,0
WY        ,Wyoming - Laramie                                                                                                                                     ,2015,24342.099999999999
WY        ,Wyoming - Laramie                                                                                                                                     ,2016,23974.060000000001
AK        ,Alaska - Anchorage                                                                                                                                    ,2011,0
AK        ,Alaska - Anchorage                                                                                                                                    ,2012,0
AL        ,Alabama                                                                                                                                               ,2011,0
AZ        ,Arizona                                                                                                                                               ,2011,0
CO        ,Colorado                                                                                                                                              ,2011,0
CT        ,Connecticut                                                                                                                                           ,2011,0
CT        ,Connecticut                                                                                                                                           ,2012,0
CT        ,Connecticut                                                                                                                                           ,2013,0
DC        ,District of Columbia                                                                                                                                  ,2011,0
DC        ,District of Columbia                                                                                                                                  ,2012,0
FL        ,Florida                                                                                                                                               ,2011,0
GA        ,Georgia                                                                                                                                               ,2011,0
GU        ,Guam                                                                                                                                                  ,2011,0
IA        ,Iowa                                                                                                                                                  ,2011,0
KY        ,Kentucky                                                                                                                                              ,2011,0
MA        ,Massachusetts                                                                                                                                         ,2011,0
MN        ,Minnesota                                                                                                                                             ,2011,0
MP        ,Northern Mariana Islands                                                                                                                              ,2011,0
NV        ,Nevada                                                                                                                                                ,2011,0
NY        ,New York                                                                                                                                              ,2011,0
OH        ,Ohio                                                                                                                                                  ,2011,0
OR        ,Oregon                                                                                                                                                ,2011,0
PA        ,Pennsylvania                                                                                                                                          ,2011,0
PR        ,Puerto Rico                                                                                                                                           ,2011,0
RI        ,Rhode Island                                                                                                                                          ,2014,0
TN        ,Tennessee                                                                                                                                             ,2011,0
TX        ,Texas                                                                                                                                                 ,2011,0
UT        ,Utah                                                                                                                                                  ,2011,0
VA        ,Virginia                                                                                                                                              ,2011,0
VI        ,Virgin Islands                                                                                                                                        ,2011,0
WA        ,Washington                                                                                                                                            ,2011,0
WV        ,West Virginia                                                                                                                                         ,2011,0
WY-L      ,Wyoming - Laramie                                                                                                                                     ,2011,0
WY-L      ,Wyoming - Laramie                                                                                                                                     ,2011,0
